age,salary,experience_years,weekly_study_hours,courses_completed,login_days_past30,membership,device,region,promo_opt_in,num_promo_emails_last3m,churn
30.0,5013675.0,12,6.8,4,13,basic,desktop,대전광역시,1,4,0
37.0,43042183.0,9,6.5,3,25,premium,desktop,서울특별시,1,2,0
,33527204.0,7,6.2,4,1,basic,desktop,광주광역시,1,4,1
35.0,43266374.0,9,14.4,2,14,premium,mobile,울산광역시,1,1,0
27.0,7969448.0,9,13.5,3,19,premium,mobile,부산광역시,0,4,0
35.0,3193509.0,1,7.9,5,3,premium,tablet,울산광역시,1,0,1
39.0,25778752.0,18,6.1,6,5,premium,tablet,서울특별시,0,0,0
49.0,2772409.0,13,,3,18,basic,tablet,울산광역시,0,5,1
44.0,3723828.0,7,6.5,3,17,premium,desktop,경기도,0,2,0
56.0,38038428.0,0,7.4,2,11,basic,tablet,대구광역시,0,4,1
27.0,66117946.0,8,6.5,2,16,basic,tablet,부산광역시,1,5,0
,11126348.0,23,7.0,4,18,basic,tablet,대전광역시,1,10,0
36.0,13033810.0,14,3.5,3,21,vip,tablet,부산광역시,1,4,0
56.0,5821384.0,19,13.3,4,26,basic,tablet,부산광역시,1,3,0
26.0,45354337.0,7,3.3,3,18,premium,mobile,서울특별시,1,0,0
26.0,41382699.0,4,4.0,4,24,basic,mobile,대전광역시,0,5,1
29.0,63075538.0,2,5.1,4,22,basic,desktop,광주광역시,1,0,1
18.0,57642703.0,0,4.9,1,21,vip,desktop,인천광역시,1,9,0
29.0,47190045.0,0,3.9,5,21,basic,desktop,대전광역시,0,1,1
27.0,16957289.0,9,3.9,3,13,premium,mobile,인천광역시,1,2,0
36.0,46816335.0,4,4.5,4,19,basic,mobile,인천광역시,0,1,1
38.0,10163868.0,10,6.3,5,30,premium,tablet,서울특별시,1,19,0
53.0,50318339.0,3,5.8,2,11,premium,desktop,대구광역시,1,1,0
44.0,35981091.0,6,4.2,6,18,basic,tablet,부산광역시,0,3,1
29.0,51163780.0,2,3.5,2,12,basic,mobile,부산광역시,1,2,1
26.0,70951402.0,6,3.8,0,15,basic,tablet,울산광역시,1,1,0
39.0,56674524.0,13,5.8,6,27,basic,tablet,대전광역시,1,3,0
21.0,3062126.0,0,6.3,4,26,premium,tablet,광주광역시,0,4,1
53.0,9191163.0,22,3.7,5,3,basic,tablet,울산광역시,1,3,1
46.0,54963005.0,16,4.0,5,24,premium,mobile,대전광역시,1,1,0
30.0,61246499.0,12,6.2,1,11,basic,mobile,부산광역시,1,4,0
18.0,4218477.0,0,6.8,4,0,basic,mobile,광주광역시,0,4,1
48.0,45022027.0,26,4.3,2,1,basic,mobile,대전광역시,1,9,1
33.0,54871723.0,0,10.4,2,18,basic,desktop,서울특별시,1,1,1
,57199096.0,1,3.3,3,15,basic,desktop,인천광역시,1,1,1
19.0,985610.0,1,3.7,1,27,basic,tablet,대전광역시,1,3,1
29.0,52523458.0,3,5.8,0,15,vip,tablet,울산광역시,1,3,0
35.0,17580441.0,12,6.6,5,19,vip,tablet,광주광역시,0,1,0
35.0,,0,4.4,4,12,basic,tablet,광주광역시,1,2,1
30.0,59905145.0,3,3.0,2,25,basic,desktop,부산광역시,1,0,1
41.0,61213191.0,1,3.8,4,4,vip,mobile,서울특별시,1,1,1
,44074297.0,3,12.4,2,27,premium,tablet,인천광역시,0,1,1
33.0,3618093.0,15,6.3,4,21,basic,desktop,서울특별시,0,1,1
36.0,71359307.0,3,14.4,3,16,premium,desktop,인천광역시,0,1,1
40.0,5827539.0,8,12.1,2,17,basic,tablet,대구광역시,1,3,0
,9854136.0,16,4.5,0,2,basic,tablet,서울특별시,1,18,1
23.0,52089794.0,4,3.8,3,25,basic,desktop,대구광역시,1,2,1
,5221822.0,0,10.7,5,3,premium,desktop,인천광역시,0,3,1
47.0,27487969.0,19,5.3,1,0,basic,tablet,광주광역시,0,1,1
,45153863.0,20,3.3,3,5,basic,mobile,경기도,1,12,0
27.0,70033556.0,1,6.9,3,16,premium,mobile,경기도,1,13,0
50.0,64628008.0,2,3.4,2,29,premium,tablet,대구광역시,1,5,0
36.0,55538956.0,14,9.1,2,14,basic,tablet,울산광역시,0,5,1
46.0,27412513.0,6,6.1,3,27,premium,mobile,울산광역시,1,5,0
35.0,49251346.0,3,13.3,4,25,premium,desktop,인천광역시,1,5,0
55.0,7050423.0,32,6.8,3,2,basic,tablet,인천광역시,1,4,1
,54965583.0,3,5.4,4,17,basic,tablet,울산광역시,1,4,1
,,5,3.5,1,11,basic,mobile,경기도,0,3,1
44.0,34614149.0,22,6.6,0,18,vip,tablet,대구광역시,1,4,0
41.0,19027020.0,8,3.7,1,26,premium,desktop,대전광역시,1,4,0
48.0,68327070.0,25,5.1,0,17,basic,desktop,서울특별시,1,16,0
25.0,44003442.0,3,7.0,3,23,basic,tablet,대전광역시,1,3,1
,52357186.0,20,6.2,2,0,premium,desktop,경기도,1,3,0
45.0,9988809.0,9,5.3,2,25,premium,desktop,광주광역시,1,2,0
18.0,865132.0,0,4.9,3,5,basic,desktop,경기도,0,2,1
23.0,481870.0,2,7.0,3,11,basic,tablet,인천광역시,1,0,1
18.0,34920273.0,0,6.4,1,4,premium,tablet,서울특별시,1,6,1
32.0,1553663.0,2,5.1,2,28,basic,tablet,인천광역시,1,0,1
,55499093.0,18,5.5,0,21,premium,desktop,인천광역시,0,0,0
,38064235.0,14,14.6,2,5,basic,mobile,경기도,1,3,0
,6492981.0,16,,3,0,premium,mobile,울산광역시,1,2,0
,15135755.0,4,9.7,6,19,basic,mobile,인천광역시,1,4,1
21.0,62125393.0,3,3.2,0,11,premium,desktop,서울특별시,0,2,1
18.0,48205116.0,0,6.0,3,1,basic,mobile,부산광역시,0,3,1
,72714211.0,6,5.0,7,28,premium,tablet,광주광역시,1,13,0
38.0,8909971.0,15,12.8,3,26,basic,desktop,광주광역시,1,3,0
34.0,49531078.0,8,6.4,0,27,basic,mobile,부산광역시,0,0,1
18.0,3339949.0,0,6.7,4,24,basic,desktop,인천광역시,0,3,1
34.0,60527345.0,0,3.2,1,24,premium,desktop,부산광역시,1,4,0
21.0,59553621.0,2,5.3,4,5,premium,tablet,대전광역시,1,9,0
41.0,42873120.0,7,10.8,2,4,premium,desktop,대구광역시,0,3,1
38.0,42005094.0,17,6.1,4,10,basic,tablet,대구광역시,1,12,0
25.0,59598544.0,7,10.3,1,19,basic,tablet,서울특별시,1,0,0
29.0,13576182.0,7,5.8,2,18,basic,mobile,서울특별시,1,3,0
24.0,2213297.0,1,3.8,6,3,basic,mobile,대구광역시,0,5,1
,0.0,6,3.9,2,16,premium,desktop,대전광역시,0,3,0
44.0,8963419.0,24,5.9,5,13,basic,mobile,대전광역시,1,4,0
25.0,4247051.0,3,4.4,0,12,basic,desktop,부산광역시,0,4,1
40.0,77081252.0,5,6.7,7,21,premium,tablet,경기도,1,1,0
,4010210.0,8,3.4,7,26,premium,desktop,울산광역시,1,1,0
27.0,43601431.0,4,12.5,4,15,premium,tablet,경기도,1,0,0
33.0,44158946.0,11,3.4,2,18,premium,tablet,대전광역시,1,1,0
24.0,70337080.0,0,6.0,2,4,basic,desktop,경기도,0,3,1
29.0,49475877.0,2,3.9,3,29,premium,tablet,서울특별시,1,2,0
23.0,36390101.0,2,5.7,1,13,basic,mobile,울산광역시,1,1,1
54.0,4117390.0,15,5.6,0,22,basic,desktop,부산광역시,1,2,0
35.0,43930422.0,2,3.1,4,21,basic,mobile,서울특별시,1,5,1
28.0,31634190.0,10,3.6,4,21,basic,tablet,경기도,1,2,0
37.0,36608400.0,10,5.9,4,15,basic,tablet,광주광역시,0,1,1
33.0,76010629.0,9,6.1,4,24,basic,desktop,부산광역시,0,3,1
32.0,55763138.0,1,5.2,5,12,vip,tablet,대구광역시,1,4,0
,51616400.0,19,3.3,2,26,premium,mobile,대구광역시,1,2,0
42.0,46251593.0,4,4.4,5,18,vip,desktop,대전광역시,0,1,1
29.0,54382232.0,6,6.9,2,30,premium,desktop,울산광역시,0,5,0
29.0,11401179.0,6,9.9,1,0,vip,mobile,서울특별시,1,0,0
,11460844.0,8,7.4,4,12,basic,tablet,부산광역시,1,0,0
,51722676.0,0,3.1,3,21,basic,tablet,인천광역시,0,0,1
19.0,63031975.0,0,12.5,2,24,basic,desktop,울산광역시,0,4,1
48.0,50346565.0,7,6.0,1,21,premium,mobile,경기도,1,4,0
51.0,5110305.0,12,4.4,2,20,premium,desktop,대구광역시,1,3,0
,40813656.0,14,13.7,3,2,basic,desktop,대구광역시,1,4,1
40.0,20314719.0,1,13.7,1,30,basic,tablet,부산광역시,1,2,1
38.0,20134085.0,11,14.9,6,26,basic,desktop,부산광역시,1,0,0
65.0,62941318.0,23,6.5,6,11,basic,mobile,서울특별시,1,2,0
,37548942.0,7,3.5,2,17,premium,mobile,경기도,1,11,0
33.0,45772327.0,4,3.0,5,11,basic,mobile,경기도,1,3,1
25.0,1726247.0,6,5.0,3,25,premium,mobile,대전광역시,1,4,0
,6085094.0,0,13.7,2,30,vip,tablet,대전광역시,1,5,0
,2900614.0,18,4.5,5,25,basic,tablet,인천광역시,1,0,0
27.0,51717140.0,8,9.3,5,25,vip,tablet,경기도,1,0,0
,,2,9.8,6,13,vip,tablet,울산광역시,1,5,0
28.0,4653677.0,0,3.0,0,3,premium,mobile,대구광역시,0,7,1
24.0,2791981.0,1,6.2,0,29,premium,mobile,부산광역시,1,0,0
,23626866.0,12,,2,19,basic,desktop,경기도,0,5,1
,8744410.0,4,6.9,3,3,vip,desktop,대구광역시,1,16,1
34.0,35417566.0,8,6.9,5,28,basic,tablet,울산광역시,1,5,0
49.0,51193693.0,9,4.5,2,30,vip,desktop,경기도,1,0,0
35.0,17170885.0,13,3.9,0,27,basic,tablet,인천광역시,1,1,0
26.0,23908621.0,7,3.9,5,24,premium,tablet,대전광역시,1,0,0
50.0,1399554.0,10,4.8,4,25,basic,tablet,경기도,0,2,1
,41709605.0,13,6.6,2,30,basic,desktop,대전광역시,1,1,0
,44275533.0,5,3.3,1,13,vip,desktop,울산광역시,0,18,0
33.0,4480251.0,2,11.6,5,27,premium,tablet,광주광역시,1,0,0
26.0,2652911.0,4,3.4,3,13,premium,mobile,광주광역시,1,5,0
21.0,56237040.0,3,4.1,4,21,basic,desktop,인천광역시,1,3,1
44.0,40613404.0,19,6.1,4,25,vip,mobile,부산광역시,1,1,0
,11149621.0,29,4.1,3,17,premium,tablet,광주광역시,1,5,0
21.0,61666964.0,0,3.4,1,12,basic,tablet,울산광역시,0,5,1
40.0,1535400.0,4,9.3,1,17,premium,desktop,울산광역시,0,4,1
,4562716.0,9,4.9,4,29,basic,desktop,부산광역시,0,3,1
30.0,50785591.0,6,6.6,2,16,premium,desktop,서울특별시,0,6,0
29.0,65681903.0,0,5.8,3,20,basic,tablet,대구광역시,1,4,1
,46978701.0,3,13.4,2,11,basic,mobile,울산광역시,1,1,1
35.0,3762489.0,10,13.5,4,2,premium,mobile,경기도,0,5,1
26.0,49390906.0,8,6.6,2,18,premium,desktop,서울특별시,0,2,0
37.0,48556816.0,1,12.0,5,24,premium,desktop,경기도,1,5,0
34.0,53883956.0,4,4.3,2,11,premium,desktop,울산광역시,1,3,0
32.0,58052112.0,10,5.4,3,3,basic,mobile,울산광역시,0,0,1
25.0,31256526.0,6,,2,2,basic,desktop,광주광역시,1,3,1
29.0,71504504.0,2,3.8,3,4,basic,desktop,광주광역시,1,1,1
42.0,0.0,6,14.5,4,28,basic,tablet,부산광역시,0,5,1
40.0,1630375.0,20,6.4,3,2,basic,desktop,광주광역시,1,4,1
25.0,9528654.0,1,13.9,4,3,premium,tablet,부산광역시,1,1,1
35.0,56185339.0,5,14.8,1,13,basic,mobile,인천광역시,1,0,0
42.0,73642587.0,10,9.2,3,4,premium,desktop,광주광역시,1,2,0
18.0,708542.0,0,6.3,2,14,basic,mobile,인천광역시,1,0,1
,42384588.0,13,5.6,1,13,basic,mobile,인천광역시,1,1,0
28.0,0.0,3,3.5,2,4,basic,mobile,대전광역시,0,0,1
40.0,10158109.0,7,6.4,4,18,basic,mobile,대구광역시,0,3,1
27.0,54075253.0,8,4.8,4,20,basic,mobile,대전광역시,1,4,0
18.0,6181591.0,0,5.2,1,11,premium,tablet,부산광역시,1,1,0
18.0,3241269.0,0,5.8,0,18,basic,tablet,인천광역시,1,1,1
35.0,65660376.0,1,5.1,3,23,basic,mobile,대구광역시,1,0,1
37.0,58757556.0,10,10.3,5,22,basic,mobile,광주광역시,0,3,1
,43471277.0,3,11.7,4,20,basic,desktop,광주광역시,0,2,1
41.0,28865588.0,19,4.7,1,14,premium,mobile,인천광역시,1,4,0
18.0,54125034.0,0,14.5,3,11,basic,tablet,대전광역시,1,2,1
34.0,27618469.0,6,14.0,6,17,basic,tablet,광주광역시,1,3,0
22.0,5590414.0,3,4.0,5,23,basic,tablet,부산광역시,0,11,1
28.0,47569068.0,7,5.8,4,0,vip,tablet,울산광역시,0,5,1
35.0,67927661.0,13,5.2,6,18,basic,mobile,광주광역시,0,5,1
26.0,7598927.0,7,9.4,2,23,basic,tablet,서울특별시,1,0,0
31.0,,0,14.4,4,11,basic,tablet,광주광역시,0,4,1
45.0,3418697.0,23,11.3,5,21,premium,tablet,인천광역시,1,2,0
29.0,,9,3.7,0,11,basic,desktop,대구광역시,1,0,0
,43510107.0,11,5.7,2,15,basic,mobile,부산광역시,1,0,0
,55886840.0,2,9.0,5,12,premium,tablet,부산광역시,1,3,0
40.0,,4,9.6,1,19,basic,tablet,대구광역시,1,13,1
49.0,31858470.0,29,3.5,3,10,vip,mobile,부산광역시,1,1,0
18.0,16214134.0,0,3.4,2,29,basic,tablet,경기도,1,4,1
,60907519.0,9,5.3,4,10,basic,tablet,대전광역시,1,4,0
,50988374.0,7,6.3,10,28,vip,tablet,인천광역시,0,9,0
,74977135.0,10,3.7,0,10,basic,desktop,인천광역시,1,5,0
38.0,2464468.0,3,6.2,2,29,premium,tablet,대구광역시,0,0,1
28.0,5645406.0,3,6.8,6,14,premium,tablet,인천광역시,0,5,1
,52633611.0,11,10.4,4,0,basic,mobile,서울특별시,1,1,1
33.0,34628738.0,3,4.9,2,24,basic,mobile,인천광역시,1,0,1
46.0,77720602.0,21,3.1,2,29,basic,desktop,부산광역시,1,1,0
37.0,64860662.0,9,5.5,3,19,basic,mobile,대구광역시,1,1,0
38.0,48184684.0,15,14.6,5,1,basic,mobile,대전광역시,1,3,1
30.0,4454342.0,6,3.8,1,30,premium,desktop,서울특별시,1,3,0
30.0,2192593.0,7,3.6,3,27,basic,tablet,인천광역시,1,2,0
30.0,62437235.0,3,4.7,3,22,premium,mobile,서울특별시,1,4,0
38.0,14133821.0,7,5.9,1,18,basic,mobile,경기도,1,2,0
30.0,960397.0,12,4.9,2,18,basic,desktop,광주광역시,1,4,0
,14896298.0,5,9.1,4,17,premium,mobile,광주광역시,0,0,0
55.0,46255166.0,2,13.9,1,1,basic,mobile,서울특별시,1,5,1
43.0,53113134.0,7,3.9,2,26,basic,tablet,광주광역시,1,5,0
31.0,29798215.0,12,5.6,1,11,vip,desktop,광주광역시,1,2,0
47.0,77718004.0,22,5.8,2,3,basic,tablet,광주광역시,1,0,1
30.0,67857944.0,9,4.7,2,24,premium,tablet,경기도,1,1,0
18.0,46989721.0,0,4.8,3,10,basic,tablet,대전광역시,1,12,1
24.0,7976520.0,4,14.5,1,21,basic,desktop,울산광역시,1,14,1
18.0,65444065.0,0,3.1,3,20,basic,mobile,울산광역시,1,19,1
31.0,79737056.0,10,13.5,0,2,premium,tablet,대전광역시,0,5,0
35.0,64306403.0,3,6.0,2,30,vip,desktop,경기도,1,18,0
51.0,20859013.0,11,3.5,3,10,basic,mobile,경기도,1,0,0
38.0,1155297.0,20,5.4,2,27,basic,desktop,대구광역시,0,0,1
32.0,37709197.0,13,6.9,2,2,basic,tablet,대구광역시,1,1,1
,32165883.0,20,6.2,3,21,basic,desktop,광주광역시,1,1,0
,3883521.0,0,5.8,3,0,basic,tablet,부산광역시,0,0,1
37.0,52634053.0,15,3.0,3,10,basic,desktop,광주광역시,1,5,0
42.0,47720733.0,3,6.0,1,24,basic,tablet,광주광역시,1,1,1
20.0,62138879.0,0,6.7,2,29,basic,mobile,광주광역시,0,4,1
46.0,,0,4.3,1,23,vip,desktop,부산광역시,1,5,0
38.0,27115063.0,14,3.3,0,4,basic,desktop,부산광역시,1,2,1
,1806055.0,3,11.4,2,29,basic,mobile,대전광역시,1,3,1
41.0,14100717.0,19,3.9,5,0,basic,tablet,광주광역시,1,5,1
57.0,42983919.0,2,3.3,5,12,premium,tablet,인천광역시,0,5,1
36.0,1403587.0,13,6.5,2,29,premium,tablet,대전광역시,1,4,0
37.0,65278061.0,8,14.5,5,4,premium,mobile,서울특별시,1,7,0
30.0,30657498.0,2,5.3,1,11,basic,desktop,경기도,1,13,1
26.0,45476302.0,7,14.1,5,3,premium,desktop,대구광역시,0,5,0
43.0,11643220.0,1,4.3,4,24,vip,desktop,서울특별시,1,3,0
26.0,41392701.0,3,6.8,2,28,basic,mobile,대구광역시,1,2,1
35.0,61747334.0,0,5.2,8,28,premium,tablet,울산광역시,1,1,0
,7155615.0,10,5.5,1,28,premium,tablet,대전광역시,1,4,0
,17043097.0,4,6.8,2,27,basic,tablet,서울특별시,1,3,1
38.0,9371268.0,1,6.4,3,28,basic,desktop,대전광역시,1,1,1
45.0,60069052.0,26,5.1,3,29,basic,mobile,경기도,1,5,0
29.0,61190359.0,0,14.0,3,26,basic,tablet,부산광역시,1,0,1
32.0,40586899.0,0,6.9,3,19,basic,tablet,울산광역시,1,1,1
,19197701.0,1,4.4,3,25,vip,desktop,울산광역시,1,5,0
30.0,3721511.0,4,6.0,3,16,basic,tablet,광주광역시,0,2,1
38.0,51084325.0,8,5.9,2,27,basic,desktop,경기도,1,1,0
,58337390.0,5,4.4,3,2,basic,tablet,대구광역시,1,1,1
25.0,8867362.0,3,3.6,7,23,basic,desktop,광주광역시,0,4,1
43.0,43543584.0,19,7.0,4,29,premium,desktop,광주광역시,1,2,0
48.0,80127095.0,30,7.4,2,23,basic,tablet,대전광역시,1,0,0
39.0,2638229.0,2,,4,16,basic,desktop,울산광역시,1,1,1
53.0,4467900.0,2,3.0,3,28,basic,tablet,부산광역시,1,3,1
27.0,7126990.0,0,4.9,3,29,basic,tablet,대구광역시,0,3,1
22.0,44963320.0,3,10.2,1,26,premium,mobile,울산광역시,1,3,0
18.0,45243457.0,0,6.0,2,16,basic,tablet,인천광역시,1,15,1
49.0,5982828.0,26,4.0,0,10,basic,tablet,부산광역시,1,0,0
,58568363.0,12,3.6,1,26,basic,mobile,광주광역시,1,9,0
34.0,70859653.0,4,3.8,3,12,basic,mobile,대전광역시,1,4,1
,3940027.0,15,6.9,6,20,basic,desktop,경기도,1,4,0
23.0,51550729.0,4,11.9,2,11,premium,mobile,대구광역시,1,4,0
59.0,5067797.0,12,5.5,4,2,basic,mobile,부산광역시,1,5,1
36.0,57752378.0,3,4.1,2,27,basic,desktop,부산광역시,1,3,1
36.0,82345244.0,8,12.7,5,10,basic,mobile,인천광역시,0,2,1
,44289580.0,15,4.1,2,17,basic,tablet,울산광역시,0,1,1
,,0,4.3,6,28,basic,mobile,울산광역시,1,3,1
,41583663.0,4,4.7,1,28,basic,desktop,서울특별시,0,0,1
27.0,42658786.0,4,3.2,3,30,basic,tablet,대구광역시,0,5,1
39.0,0.0,4,4.4,4,5,basic,desktop,대구광역시,1,1,1
53.0,12025176.0,23,5.9,2,11,premium,mobile,대구광역시,1,0,0
48.0,1308895.0,24,5.7,4,10,basic,tablet,대구광역시,1,2,0
50.0,25846053.0,28,10.7,0,5,basic,mobile,울산광역시,1,1,0
,61297849.0,10,3.4,1,18,basic,desktop,서울특별시,0,2,1
25.0,835964.0,7,4.3,5,28,premium,desktop,울산광역시,0,2,0
,8306654.0,2,3.5,3,13,basic,mobile,부산광역시,0,5,1
35.0,71996635.0,17,3.9,5,3,basic,desktop,부산광역시,1,1,1
,28861763.0,14,5.8,5,10,basic,mobile,울산광역시,1,1,0
18.0,2337008.0,0,3.1,2,5,premium,desktop,대전광역시,1,10,0
50.0,54039592.0,14,3.1,2,14,premium,desktop,서울특별시,1,1,0
33.0,15747436.0,12,5.5,3,12,premium,desktop,부산광역시,1,3,0
30.0,26384874.0,11,4.4,3,21,basic,desktop,서울특별시,1,1,0
24.0,56115346.0,1,4.0,2,30,premium,tablet,서울특별시,1,3,0
18.0,12904997.0,0,5.5,2,24,premium,tablet,경기도,0,5,1
43.0,19112592.0,19,11.4,1,29,basic,mobile,부산광역시,1,2,0
35.0,61977520.0,4,5.9,0,22,premium,mobile,대전광역시,1,4,0
,63149088.0,1,6.3,2,20,vip,mobile,울산광역시,0,1,1
22.0,45323216.0,3,6.3,0,2,basic,mobile,울산광역시,1,0,1
31.0,16261731.0,7,6.7,6,17,premium,desktop,경기도,1,1,0
51.0,15682277.0,0,13.7,2,23,basic,desktop,울산광역시,1,1,1
32.0,10515589.0,2,4.1,3,16,basic,desktop,부산광역시,0,0,1
19.0,43228319.0,0,14.7,3,16,basic,mobile,서울특별시,0,1,1
,35407581.0,9,4.6,6,29,basic,tablet,인천광역시,0,4,1
32.0,49436547.0,0,4.0,0,30,vip,mobile,광주광역시,1,0,0
18.0,,0,5.3,2,11,premium,tablet,대구광역시,1,0,0
34.0,8379115.0,1,14.2,2,30,basic,tablet,서울특별시,0,1,1
,0.0,2,9.7,0,3,premium,desktop,경기도,0,3,1
41.0,69030708.0,15,7.0,3,26,premium,desktop,부산광역시,1,3,0
,,17,5.8,3,16,basic,mobile,대전광역시,1,16,0
46.0,44305632.0,1,3.1,3,17,basic,mobile,경기도,1,2,1
32.0,62857375.0,11,8.4,2,4,premium,tablet,서울특별시,1,4,0
23.0,72869578.0,2,10.5,4,17,premium,tablet,경기도,1,10,0
60.0,0.0,5,3.5,3,18,vip,desktop,부산광역시,0,1,0
35.0,56513954.0,6,4.8,1,10,basic,tablet,서울특별시,0,6,1
35.0,28600261.0,5,5.8,2,29,basic,tablet,울산광역시,1,1,0
34.0,57486657.0,5,8.0,3,30,premium,mobile,부산광역시,1,0,0
36.0,3255854.0,8,3.3,4,17,basic,mobile,인천광역시,1,2,0
,59535897.0,7,6.1,1,24,premium,tablet,대전광역시,1,1,0
29.0,7503761.0,7,,3,14,basic,tablet,울산광역시,1,3,0
29.0,0.0,5,8.3,4,0,basic,tablet,광주광역시,1,19,1
,43244477.0,8,5.4,1,22,basic,mobile,경기도,0,2,1
29.0,12034238.0,11,4.3,5,19,basic,mobile,부산광역시,0,0,1
27.0,65230884.0,1,3.9,3,28,basic,desktop,대전광역시,1,4,1
36.0,32422530.0,5,3.5,3,24,premium,desktop,인천광역시,0,4,0
32.0,15135302.0,6,6.0,2,30,basic,desktop,광주광역시,0,3,1
,6760638.0,27,4.9,2,11,basic,desktop,울산광역시,1,3,0
18.0,55436748.0,0,5.3,3,14,vip,mobile,경기도,1,1,0
45.0,42351590.0,3,11.8,1,21,basic,desktop,부산광역시,0,9,1
47.0,52732559.0,24,3.1,4,19,basic,mobile,대구광역시,1,5,0
18.0,63378164.0,0,3.5,4,21,basic,mobile,서울특별시,1,18,1
31.0,31594788.0,6,5.0,0,17,premium,desktop,경기도,1,16,0
31.0,39801411.0,1,6.3,3,11,basic,mobile,서울특별시,1,3,1
20.0,52774438.0,0,14.3,5,22,vip,tablet,울산광역시,1,19,0
27.0,22007918.0,3,4.8,6,20,basic,desktop,서울특별시,1,5,1
23.0,37052154.0,4,6.2,4,21,premium,desktop,울산광역시,1,1,0
52.0,80602008.0,17,6.8,1,26,basic,tablet,부산광역시,1,1,0
,80066349.0,9,5.9,1,23,vip,desktop,대구광역시,0,0,0
,2805377.0,7,5.8,1,21,basic,mobile,경기도,1,4,0
42.0,45527712.0,0,7.0,4,22,premium,mobile,대구광역시,1,3,0
23.0,39619022.0,2,3.1,1,14,premium,mobile,대구광역시,1,0,0
29.0,48976962.0,0,9.5,3,19,premium,desktop,대전광역시,1,1,0
39.0,2966402.0,20,3.2,1,12,basic,tablet,광주광역시,0,3,1
22.0,48856414.0,0,11.5,5,5,basic,tablet,대전광역시,1,5,1
,17484401.0,17,3.6,4,28,basic,desktop,경기도,1,0,0
32.0,1777829.0,11,4.4,7,1,basic,mobile,울산광역시,1,0,1
,8796378.0,7,5.1,2,13,premium,mobile,부산광역시,1,6,0
,1494297.0,7,7.0,4,24,basic,desktop,인천광역시,1,0,0
39.0,55610931.0,5,8.0,4,20,basic,desktop,광주광역시,0,7,1
31.0,53967225.0,2,13.8,1,14,basic,mobile,부산광역시,0,1,1
46.0,3127404.0,1,9.1,2,17,vip,desktop,대구광역시,1,2,0
,46747594.0,5,4.9,4,0,premium,tablet,대전광역시,0,15,0
41.0,45608631.0,7,4.1,2,30,basic,tablet,부산광역시,1,5,0
40.0,12509501.0,5,4.1,2,10,premium,desktop,대구광역시,1,2,0
31.0,49567750.0,3,13.1,2,1,premium,mobile,인천광역시,1,10,1
38.0,54724578.0,4,3.8,3,24,premium,tablet,대구광역시,1,0,0
22.0,53224742.0,4,5.4,1,13,basic,desktop,광주광역시,1,5,1
44.0,66851409.0,12,5.2,1,20,premium,mobile,부산광역시,0,3,0
33.0,13384970.0,8,6.5,1,25,basic,desktop,경기도,0,5,1
29.0,52892927.0,8,6.2,3,21,premium,desktop,서울특별시,1,13,0
45.0,72776330.0,23,4.4,2,17,basic,desktop,대구광역시,0,2,1
27.0,56304027.0,7,6.8,5,18,vip,desktop,경기도,1,9,0
20.0,16524813.0,1,5.6,4,28,premium,desktop,경기도,1,4,0
19.0,13034713.0,1,14.2,6,18,basic,mobile,대구광역시,1,1,1
,22371213.0,18,4.9,2,26,premium,tablet,경기도,0,0,0
22.0,16524173.0,4,4.5,4,13,basic,mobile,서울특별시,1,8,1
,,4,5.3,5,25,basic,tablet,경기도,1,2,1
18.0,2896090.0,0,4.3,4,4,basic,desktop,광주광역시,0,1,1
51.0,54220225.0,22,11.7,6,15,basic,desktop,인천광역시,1,0,0
37.0,8275084.0,5,14.4,5,25,basic,mobile,대전광역시,1,5,0
34.0,53405432.0,16,6.1,3,22,premium,mobile,인천광역시,0,4,0
29.0,41121859.0,0,4.9,4,23,premium,tablet,광주광역시,1,2,0
38.0,69114083.0,16,6.2,3,17,basic,desktop,부산광역시,0,10,1
34.0,2772823.0,2,4.1,3,20,basic,mobile,울산광역시,1,4,1
46.0,44261242.0,25,6.9,2,5,basic,desktop,울산광역시,1,3,0
36.0,1150148.0,12,4.2,3,27,vip,desktop,인천광역시,0,3,0
36.0,,11,4.5,3,16,premium,desktop,대전광역시,0,0,0
31.0,52806606.0,5,6.8,3,24,basic,tablet,경기도,1,4,0
,55826369.0,12,5.0,4,30,premium,desktop,경기도,1,5,0
38.0,4863740.0,13,3.9,4,11,basic,tablet,대전광역시,0,5,1
18.0,25982282.0,0,10.5,2,17,basic,mobile,울산광역시,0,3,1
21.0,4251182.0,2,4.6,2,20,basic,mobile,대전광역시,1,1,1
42.0,5969283.0,4,5.6,3,1,basic,desktop,광주광역시,1,4,1
,947292.0,13,4.7,2,15,basic,desktop,대전광역시,0,2,1
