traveler_id,age,annual_income,travel_style,preferred_continent,last_login_date,device_ppi
user_01860,57.0,14962,Relaxing,Europe,2024-04-11,378
user_01861,23.0,4857,Balanced,Europe,2024-03-03,260
user_01862,55.0,7602,Relaxing,Asia,2025-05-25,559
user_01863,34.0,11586,Relaxing,Europe,2024-08-09,316
user_01864,52.0,8183,Relaxing,Europe,2025-03-11,277
user_01865,20.0,7538,Adventurous,Europe,2024-07-08,435
user_01866,44.0,46258,Adventurous,Oceania,2024-11-29,232
user_01867,70.0,15449,Relaxing,Asia,2025-07-11,254
user_01868,42.0,13979,Relaxing,Oceania,2025-08-03,442
user_01869,68.0,7514,Relaxing,Oceania,2024-10-27,473
user_01870,33.0,8815,Relaxing,Asia,2024-12-16,595
user_01871,37.0,6163,Adventurous,Asia,2025-07-23,273
user_01872,39.0,18738,Balanced,Asia,2024-04-24,220
user_01873,36.0,10987,Relaxing,Europe,2025-06-05,552
user_01874,38.0,7675,Adventurous,Asia,2025-01-01,400
user_01875,29.0,6686,Relaxing,Asia,2024-09-25,353
user_01876,27.0,5203,Relaxing,Oceania,2024-03-26,453
user_01877,48.0,9056,Relaxing,Asia,2025-01-12,406
user_01878,41.0,11057,Relaxing,Asia,2024-05-26,348
user_01879,68.0,6102,Relaxing,America,2024-04-27,382
user_01880,28.0,9713,Relaxing,America,2024-05-14,501
user_01881,36.0,9183,Relaxing,Asia,2025-06-10,496
user_01882,27.0,5075,Adventurous,Asia,2024-07-24,460
user_01883,45.0,8079,Balanced,America,2024-08-20,243
user_01884,34.0,7948,Adventurous,America,2024-03-06,343
user_01885,46.0,7495,Balanced,Oceania,2024-01-04,443
user_01886,42.0,5528,Balanced,Asia,2024-01-03,204
user_01887,60.0,9392,Balanced,America,2024-09-15,261
user_01888,69.0,17698,,Europe,2024-11-20,545
user_01889,34.0,8768,Balanced,Oceania,2024-08-27,225
user_01890,21.0,6950,Adventurous,Europe,2025-08-27,516
user_01891,48.0,11819,Balanced,Europe,2025-06-18,524
user_01892,28.0,10630,Relaxing,Asia,2024-11-13,383
user_01893,32.0,7145,Balanced,Asia,2025-08-21,505
user_01894,42.0,10880,Relaxing,Europe,2024-02-20,580
user_01895,39.0,14988,Relaxing,Asia,2025-04-14,235
user_01896,41.0,4239,Relaxing,Europe,2024-02-12,229
user_01897,27.0,14550,Relaxing,Asia,2024-07-22,268
user_01898,72.0,10891,Balanced,America,2024-12-12,431
user_01899,65.0,18760,Relaxing,Asia,2024-02-27,375
user_01900,44.0,8110,Adventurous,America,2024-02-28,477
user_01901,25.0,11919,Relaxing,America,2025-05-25,232
user_01902,60.0,10777,Relaxing,Asia,2024-11-13,268
user_01903,31.0,3411,Adventurous,Asia,2025-03-08,551
user_01904,30.0,19023,Balanced,America,2025-01-06,454
user_01905,27.0,8148,Relaxing,Asia,2024-07-25,249
user_01906,56.0,12137,Balanced,Asia,2024-04-20,222
user_01907,43.0,6470,Adventurous,Asia,2024-01-23,453
user_01908,57.0,12254,Relaxing,Europe,2025-03-03,593
user_01909,45.0,7913,Relaxing,Asia,2024-01-11,363
user_01910,75.0,16649,Balanced,Oceania,2025-07-25,569
user_01911,52.0,13335,Balanced,America,2025-05-29,472
user_01912,22.0,8054,Adventurous,America,2024-05-23,380
user_01913,34.0,4853,Adventurous,Asia,2025-06-04,546
user_01914,54.0,18050,Balanced,Oceania,2024-10-20,449
user_01915,51.0,9137,Relaxing,Europe,2024-11-20,436
user_01916,57.0,14819,Relaxing,America,2024-07-11,591
user_01917,19.0,6505,Adventurous,Europe,2024-10-17,431
user_01918,27.0,5555,Relaxing,Asia,2025-02-22,321
user_01919,,18162,Balanced,America,2025-04-04,441
user_01920,45.0,9894,Balanced,Europe,2024-02-17,333
user_01921,47.0,14700,Balanced,Oceania,2024-04-16,270
user_01922,62.0,12325,Relaxing,Asia,2024-09-20,545
user_01923,45.0,14368,Relaxing,Oceania,2024-09-09,509
user_01924,74.0,17941,Balanced,Asia,2025-06-22,478
user_01925,35.0,6806,Balanced,Asia,2025-06-04,418
user_01926,71.0,16957,Balanced,Europe,2024-06-06,384
user_01927,59.0,5855,Relaxing,Europe,2025-06-09,506
user_01928,48.0,7429,Relaxing,America,2024-01-29,513
user_01929,35.0,9276,Relaxing,Europe,2025-06-21,416
user_01930,69.0,19719,Relaxing,Asia,2024-05-22,480
user_01931,27.0,10986,Relaxing,Europe,2024-08-05,578
user_01932,25.0,14198,Relaxing,Asia,2025-08-15,480
user_01933,43.0,13880,Relaxing,Europe,2024-03-07,324
user_01934,46.0,8431,Relaxing,Asia,2024-05-23,378
user_01935,38.0,4569,Relaxing,Asia,2024-05-20,526
user_01936,32.0,43505,Adventurous,Oceania,2024-12-11,234
user_01937,73.0,11171,Balanced,Asia,2025-04-09,269
user_01938,37.0,6367,Adventurous,Europe,2024-04-05,559
user_01939,37.0,10514,,Asia,2025-02-11,377
user_01940,50.0,12480,Relaxing,Asia,2024-04-27,598
user_01941,52.0,17160,Relaxing,Europe,2025-03-19,248
user_01942,35.0,18658,Balanced,Europe,2025-01-14,267
user_01943,37.0,7547,Adventurous,Europe,2024-10-04,206
user_01944,29.0,10616,Relaxing,America,2024-12-26,293
user_01945,42.0,7335,Adventurous,America,2025-01-04,583
user_01946,55.0,5341,Relaxing,America,2024-07-30,280
user_01947,40.0,13440,Relaxing,Europe,2024-09-15,449
user_01948,48.0,16200,Balanced,Europe,2024-04-06,237
user_01949,48.0,12779,Balanced,Europe,2024-07-28,549
user_01950,57.0,12872,Relaxing,America,2025-07-01,244
user_01951,71.0,19600,Balanced,Europe,2024-01-21,558
user_01952,71.0,19272,Balanced,Asia,2025-03-08,336
user_01953,48.0,10275,Balanced,Asia,2025-01-05,510
user_01954,34.0,14529,Relaxing,Asia,2025-01-27,507
user_01955,33.0,6809,Adventurous,Asia,2024-08-06,566
user_01956,26.0,3810,Adventurous,Asia,2025-05-18,504
user_01957,27.0,10352,Relaxing,Europe,2024-04-05,428
user_01958,58.0,10470,Relaxing,Asia,2025-03-07,382
user_01959,52.0,10646,Balanced,Europe,2024-07-06,525
user_01960,30.0,6006,Balanced,America,2025-05-15,403
user_01961,34.0,14166,Balanced,Asia,2025-01-09,310
user_01962,56.0,12979,Relaxing,Asia,2025-03-09,586
user_01963,42.0,5070,Adventurous,Asia,2025-02-26,267
user_01964,36.0,19766,Balanced,Europe,2024-05-23,556
user_01965,58.0,12065,Relaxing,Europe,2025-06-23,237
user_01966,57.0,7147,,Europe,2025-05-13,397
user_01967,65.0,14502,Balanced,Asia,2024-01-06,504
user_01968,69.0,15306,Relaxing,Europe,2024-11-12,291
user_01969,74.0,7321,Balanced,America,2024-08-17,463
user_01970,33.0,17588,Balanced,Asia,2024-05-01,442
user_01971,67.0,10375,Relaxing,America,2025-05-09,315
user_01972,36.0,7117,Balanced,Europe,2025-04-19,294
user_01973,34.0,17381,Relaxing,Asia,2025-07-27,412
user_01974,42.0,9191,Balanced,Europe,2025-05-22,445
user_01975,41.0,11005,Balanced,Asia,2025-08-14,372
user_01976,34.0,3919,Adventurous,Asia,2024-06-23,484
user_01977,,14462,Balanced,Asia,2025-06-04,278
user_01978,29.0,5365,Relaxing,Asia,2024-09-27,479
user_01979,38.0,6728,Adventurous,Asia,2025-07-25,348
user_01980,38.0,5719,Adventurous,America,2024-07-04,568
user_01981,53.0,19597,Balanced,Oceania,2025-08-09,478
user_01982,40.0,7895,Balanced,Europe,2024-04-03,550
user_01983,58.0,4495,Relaxing,Europe,2025-08-01,425
user_01984,29.0,7592,Relaxing,Oceania,2025-05-28,522
user_01985,71.0,19128,Relaxing,Asia,2024-06-26,317
user_01986,48.0,16013,Balanced,Asia,2025-07-09,272
user_01987,58.0,6935,Relaxing,Europe,2024-10-21,205
user_01988,50.0,10719,Balanced,Europe,2024-08-18,520
user_01989,25.0,8445,Balanced,Asia,2024-08-23,221
user_01990,28.0,6367,Relaxing,Europe,2024-04-02,378
user_01991,39.0,6725,Adventurous,Asia,2025-05-01,395
user_01992,40.0,14552,Balanced,Europe,2024-02-13,308
user_01993,57.0,4905,Relaxing,Europe,2025-06-22,571
user_01994,52.0,14925,Relaxing,America,2025-04-19,384
user_01995,20.0,7865,Adventurous,Oceania,2024-02-08,254
user_01996,40.0,14019,Relaxing,Europe,2025-01-19,428
user_01997,28.0,5048,Adventurous,Asia,2025-03-10,218
user_01998,61.0,7350,Balanced,Europe,2024-10-15,563
user_01999,38.0,18276,Balanced,Asia,2024-09-04,584
user_02000,44.0,17075,,Oceania,2025-07-15,415
user_02001,57.0,17739,Relaxing,America,2024-12-24,247
user_02002,53.0,10918,Balanced,Europe,2025-03-13,359
user_02003,25.0,6315,Balanced,America,2024-07-27,597
user_02004,51.0,18384,Balanced,Europe,2024-05-03,472
user_02005,56.0,6326,Relaxing,Asia,2025-02-06,295
user_02006,,6287,Adventurous,America,2024-10-10,229
user_02007,33.0,10136,Relaxing,Europe,2025-07-29,320
user_02008,23.0,8647,Adventurous,Oceania,2024-08-28,566
user_02009,49.0,7766,Relaxing,Asia,2024-06-15,553
user_02010,,13864,Balanced,America,2025-07-14,389
user_02011,50.0,18620,,Europe,2024-05-27,351
user_02012,74.0,15372,Relaxing,America,2024-09-21,575
user_02013,23.0,3078,Adventurous,Asia,2025-05-15,454
user_02014,39.0,12601,Balanced,Europe,2024-10-05,390
user_02015,33.0,14666,Relaxing,America,2024-06-07,341
user_02016,37.0,7995,Relaxing,Europe,2024-02-29,445
user_02017,51.0,8905,Balanced,Asia,2025-05-13,233
user_02018,21.0,8157,Balanced,Europe,2024-11-12,386
user_02019,75.0,16971,Balanced,Oceania,2025-08-09,566
user_02020,43.0,11769,Relaxing,America,2025-05-02,285
user_02021,,4725,Balanced,Europe,2025-04-09,360
user_02022,46.0,5427,Relaxing,America,2024-08-15,563
user_02023,21.0,4114,Adventurous,Europe,2024-12-21,317
user_02024,68.0,19752,Balanced,Oceania,2025-04-10,310
user_02025,56.0,13377,Relaxing,Europe,2024-08-14,257
user_02026,47.0,8709,,Asia,2024-06-17,217
user_02027,44.0,13371,Relaxing,Asia,2024-10-10,566
user_02028,34.0,7415,Adventurous,Asia,2024-09-18,558
user_02029,60.0,17418,Relaxing,Europe,2024-12-29,339
user_02030,49.0,5214,Relaxing,America,2025-06-04,393
user_02031,36.0,19769,Balanced,America,2024-04-07,329
user_02032,57.0,6995,Relaxing,Oceania,2024-01-12,411
user_02033,26.0,8612,Relaxing,Asia,2025-08-05,483
user_02034,43.0,5359,Adventurous,Europe,2025-02-20,319
user_02035,44.0,9690,Relaxing,Europe,2025-05-15,578
user_02036,38.0,15507,Relaxing,Asia,2024-05-14,241
user_02037,75.0,15578,Relaxing,Europe,2024-09-15,202
user_02038,37.0,12544,Relaxing,Asia,2025-05-31,428
user_02039,64.0,12711,Balanced,Asia,2024-10-20,428
user_02040,47.0,13221,Balanced,Asia,2025-03-15,542
user_02041,27.0,3905,,America,2024-05-30,340
user_02042,44.0,8902,Balanced,Europe,2025-04-25,256
user_02043,27.0,12105,Relaxing,America,2024-09-14,415
user_02044,59.0,12992,Relaxing,Europe,2024-05-28,330
user_02045,18.0,7267,Adventurous,Asia,2024-05-21,313
user_02046,50.0,8582,,Asia,2024-09-07,390
user_02047,49.0,11362,,Asia,2024-02-16,442
user_02048,41.0,7376,Relaxing,Asia,2025-01-06,493
user_02049,55.0,12708,Relaxing,Oceania,2024-04-03,514
user_02050,41.0,17441,Balanced,Europe,2024-12-21,227
user_02051,51.0,4623,Relaxing,Asia,2025-06-15,225
user_02052,28.0,5047,Relaxing,Asia,2024-09-28,283
user_02053,43.0,8083,Balanced,Europe,2025-03-04,546
user_02054,44.0,6627,Adventurous,Europe,2024-03-04,520
user_02055,26.0,8619,Adventurous,Europe,2024-06-12,529
user_02056,48.0,4496,Relaxing,Asia,2025-01-23,401
user_02057,,14621,Relaxing,Europe,2025-04-13,260
user_02058,56.0,14455,Relaxing,Asia,2025-07-03,384
user_02059,31.0,4542,Relaxing,America,2025-06-14,445
user_02060,57.0,4915,Relaxing,Asia,2025-08-08,200
user_02061,53.0,12801,Balanced,Asia,2024-01-17,442
user_02062,36.0,4081,Relaxing,Europe,2025-08-29,231
user_02063,30.0,8043,Balanced,Asia,2024-10-27,434
user_02064,48.0,12357,Relaxing,Europe,2024-03-28,596
user_02065,60.0,9844,Balanced,Asia,2025-07-16,216
user_02066,20.0,8012,Balanced,Asia,2024-09-01,288
user_02067,71.0,15766,Balanced,America,2025-04-11,251
user_02068,34.0,17420,Balanced,Asia,2025-03-17,569
user_02069,73.0,19496,Balanced,Asia,2024-04-22,363
user_02070,71.0,18461,Balanced,Asia,2025-03-17,502
user_02071,26.0,7437,Adventurous,America,2024-01-08,231
user_02072,57.0,13726,Relaxing,Europe,2025-07-02,397
user_02073,68.0,19705,Balanced,Oceania,2025-07-12,550
user_02074,25.0,7099,Balanced,America,2024-04-09,578
user_02075,27.0,7772,Adventurous,America,2024-12-10,400
user_02076,36.0,4662,Adventurous,Europe,2025-04-25,306
user_02077,44.0,7318,Balanced,America,2024-12-07,583
user_02078,40.0,5589,Relaxing,Europe,2024-08-21,535
user_02079,22.0,7655,Adventurous,America,2024-08-22,544
user_02080,20.0,3557,Adventurous,America,2024-05-05,495
user_02081,33.0,9019,Relaxing,Europe,2025-04-21,227
user_02082,36.0,10779,Balanced,Asia,2025-01-06,536
user_02083,,12679,Relaxing,Europe,2024-04-29,486
user_02084,34.0,5691,Adventurous,Europe,2025-06-25,318
user_02085,33.0,7420,Relaxing,Europe,2025-07-13,542
user_02086,51.0,9208,Relaxing,Oceania,2024-06-27,230
user_02087,35.0,7324,Relaxing,Europe,2024-04-03,353
user_02088,32.0,11214,Relaxing,Asia,2025-07-20,459
user_02089,38.0,3041,Adventurous,Europe,2024-10-28,306
user_02090,63.0,11937,Relaxing,America,2025-02-21,450
user_02091,43.0,5095,Adventurous,America,2025-08-08,562
user_02092,32.0,6992,Balanced,Europe,2025-03-27,306
user_02093,43.0,13554,Relaxing,Asia,2025-02-20,316
user_02094,30.0,6867,Relaxing,Asia,2024-05-01,444
user_02095,66.0,15766,Relaxing,Asia,2024-02-26,278
user_02096,37.0,7823,Adventurous,Asia,2024-05-18,428
user_02097,42.0,14328,Balanced,America,2024-07-17,222
user_02098,42.0,9254,Relaxing,Asia,2024-12-26,396
user_02099,21.0,4644,Balanced,Asia,2025-02-13,560
user_02100,51.0,10269,Balanced,America,2025-06-11,387
user_02101,33.0,7438,Adventurous,Europe,2024-08-30,416
user_02102,27.0,9298,Balanced,Asia,2024-03-30,446
user_02103,41.0,16005,Relaxing,Europe,2025-05-30,353
user_02104,29.0,9652,Relaxing,Asia,2024-03-02,394
user_02105,39.0,5027,Adventurous,Europe,2024-07-30,315
user_02106,36.0,17571,Balanced,America,2024-09-04,395
user_02107,19.0,7989,,Oceania,2025-05-11,254
user_02108,20.0,8434,Adventurous,Asia,2024-02-25,374
user_02109,33.0,19806,Balanced,Asia,2025-04-03,343
user_02110,38.0,4364,Adventurous,Europe,2024-10-15,513
user_02111,68.0,13196,Relaxing,Asia,2025-06-26,562
user_02112,53.0,9754,Balanced,Europe,2025-04-14,416
user_02113,46.0,12265,Balanced,Asia,2025-01-23,456
user_02114,37.0,8461,Balanced,Europe,2025-02-24,326
user_02115,56.0,5463,Balanced,America,2025-05-27,372
user_02116,34.0,12741,Balanced,Oceania,2025-07-10,293
user_02117,40.0,5516,Relaxing,America,2025-07-12,589
user_02118,53.0,8423,Relaxing,Asia,2024-03-21,418
user_02119,38.0,7025,Relaxing,Europe,2025-03-19,251
user_02120,32.0,5903,Balanced,Europe,2024-10-13,218
user_02121,43.0,6465,Adventurous,Oceania,2024-10-10,557
user_02122,51.0,10520,Relaxing,Oceania,2025-05-05,436
user_02123,31.0,5892,Adventurous,Oceania,2025-01-22,370
user_02124,,10577,Relaxing,America,2025-07-04,474
user_02125,32.0,4238,Balanced,Europe,2025-08-17,494
user_02126,29.0,11252,Relaxing,America,2025-02-11,563
user_02127,36.0,8608,Relaxing,Oceania,2024-11-22,359
user_02128,64.0,6275,Relaxing,Europe,2024-06-24,439
user_02129,41.0,6208,Adventurous,America,2025-06-04,264
user_02130,57.0,10745,Relaxing,Oceania,2025-01-17,416
user_02131,66.0,7588,Balanced,Europe,2024-09-14,246
user_02132,69.0,10581,Relaxing,Asia,2024-12-12,596
user_02133,42.0,8762,Relaxing,Asia,2024-09-28,273
user_02134,53.0,13759,Balanced,Asia,2024-09-17,363
user_02135,51.0,13640,Relaxing,Europe,2025-01-30,397
user_02136,33.0,8096,Balanced,Europe,2024-06-02,527
user_02137,69.0,16403,Relaxing,Europe,2025-06-10,347
user_02138,27.0,9694,Relaxing,Europe,2024-03-07,285
user_02139,33.0,12670,Balanced,Oceania,2024-12-13,208
user_02140,21.0,3990,Balanced,Asia,2024-03-03,452
user_02141,44.0,5320,Adventurous,America,2024-12-21,431
user_02142,47.0,12814,Relaxing,Asia,2024-10-07,575
user_02143,54.0,8416,Relaxing,Europe,2024-02-10,446
user_02144,35.0,9251,Balanced,Europe,2025-06-23,569
user_02145,51.0,10815,Relaxing,America,2025-01-01,200
user_02146,25.0,7521,Adventurous,Europe,2024-10-03,466
user_02147,49.0,7865,Relaxing,Asia,2024-08-08,304
user_02148,64.0,9771,Balanced,Asia,2024-03-01,433
user_02149,40.0,13160,Relaxing,Asia,2024-04-12,456
user_02150,35.0,5204,Adventurous,Europe,2024-07-03,280
user_02151,31.0,19286,Balanced,Europe,2024-05-26,322
user_02152,42.0,14889,Balanced,Europe,2024-03-15,371
user_02153,47.0,10508,Relaxing,America,2025-04-17,506
user_02154,,5902,Adventurous,Oceania,2024-01-01,472
user_02155,72.0,19518,Relaxing,Europe,2025-02-19,558
user_02156,55.0,13396,Balanced,Asia,2025-04-13,446
user_02157,51.0,8628,Balanced,America,2024-12-30,562
user_02158,72.0,13309,Relaxing,Europe,2024-01-17,575
user_02159,32.0,10070,Relaxing,Europe,2025-05-24,393
user_02160,25.0,6270,Balanced,Europe,2025-03-14,311
user_02161,41.0,9385,Relaxing,Europe,2025-06-14,222
user_02162,36.0,4229,Relaxing,America,2024-02-28,581
user_02163,34.0,16034,Balanced,Oceania,2024-04-24,514
user_02164,41.0,8992,Balanced,Oceania,2024-07-21,401
user_02165,55.0,4909,Relaxing,America,2025-06-26,305
user_02166,30.0,41560,Adventurous,America,2024-07-12,293
user_02167,47.0,4634,Relaxing,Asia,2025-04-16,224
user_02168,70.0,6710,Balanced,America,2024-04-15,344
user_02169,29.0,8717,Relaxing,Asia,2024-05-05,565
user_02170,41.0,11085,Balanced,America,2025-02-17,218
user_02171,41.0,9189,Relaxing,Asia,2025-05-24,409
user_02172,39.0,10893,Balanced,Asia,2025-05-15,281
user_02173,62.0,17159,Relaxing,Asia,2024-04-30,245
user_02174,25.0,5957,Adventurous,Europe,2025-08-29,234
user_02175,45.0,8594,Balanced,Europe,2024-07-26,401
user_02176,28.0,4525,Adventurous,Asia,2024-12-15,222
user_02177,64.0,8955,Relaxing,America,2024-07-11,564
user_02178,45.0,4298,Relaxing,America,2025-01-27,499
user_02179,26.0,6739,Relaxing,America,2025-05-11,464
user_02180,34.0,10701,Relaxing,America,2025-01-26,545
user_02181,,15635,Balanced,America,2024-04-18,548
user_02182,36.0,10143,Relaxing,Oceania,2025-04-14,386
user_02183,39.0,18518,Balanced,Europe,2024-12-15,497
user_02184,71.0,14770,Balanced,Europe,2024-05-28,389
user_02185,56.0,8814,Balanced,America,2024-09-12,439
user_02186,26.0,8136,Balanced,Asia,2025-01-23,548
user_02187,24.0,4712,Adventurous,Asia,2024-07-17,572
user_02188,43.0,7218,Balanced,America,2025-03-18,326
user_02189,38.0,49052,Adventurous,Asia,2024-07-04,490
user_02190,55.0,12124,Relaxing,Europe,2024-12-09,591
user_02191,36.0,6421,Balanced,Asia,2024-04-17,310
user_02192,19.0,3496,Balanced,America,2025-08-17,242
user_02193,29.0,10085,Relaxing,Oceania,2024-03-20,500
user_02194,37.0,13037,Relaxing,Asia,2024-09-09,333
user_02195,70.0,6130,Relaxing,Asia,2024-01-25,212
user_02196,47.0,8226,Relaxing,Asia,2024-10-09,210
user_02197,27.0,12096,Relaxing,Europe,2025-07-16,301
user_02198,40.0,4821,Adventurous,Europe,2024-08-25,396
user_02199,31.0,11692,Relaxing,Europe,2024-11-11,590
user_02200,54.0,16626,Balanced,Asia,2025-04-07,254
user_02201,22.0,6432,Balanced,Europe,2025-08-14,382
user_02202,36.0,10431,Balanced,Asia,2025-08-30,218
user_02203,53.0,7157,Relaxing,Europe,2025-01-16,562
user_02204,46.0,7024,,Asia,2025-04-09,461
user_02205,42.0,9176,Relaxing,Europe,2024-05-29,208
user_02206,27.0,3602,Adventurous,Asia,2024-12-17,347
user_02207,35.0,6537,Relaxing,Asia,2025-03-17,224
user_02208,27.0,5019,Balanced,Asia,2025-01-29,505
user_02209,56.0,9083,Relaxing,Europe,2024-12-30,271
user_02210,32.0,3006,,Europe,2024-01-06,521
user_02211,34.0,5434,Adventurous,America,2025-06-17,256
user_02212,39.0,47670,Adventurous,Asia,2024-08-07,221
user_02213,31.0,8612,Balanced,Asia,2024-01-12,511
user_02214,20.0,6762,Adventurous,Asia,2025-01-19,235
user_02215,57.0,9388,,Asia,2025-04-02,378
user_02216,54.0,10223,Balanced,Asia,2024-08-12,267
user_02217,25.0,8162,Adventurous,Asia,2024-12-01,200
user_02218,58.0,19580,Balanced,Europe,2024-06-15,247
user_02219,34.0,7660,Adventurous,Europe,2024-11-11,351
user_02220,66.0,14082,Balanced,America,2024-04-25,396
user_02221,57.0,5366,Relaxing,Asia,2025-05-12,257
user_02222,29.0,10482,Relaxing,Europe,2024-05-27,247
user_02223,34.0,10655,Balanced,America,2024-02-05,554
user_02224,68.0,7222,Balanced,Asia,2025-02-10,433
user_02225,47.0,13750,Relaxing,America,2025-01-19,387
user_02226,38.0,4517,Relaxing,Oceania,2025-02-14,581
user_02227,66.0,9574,Balanced,America,2024-11-03,313
user_02228,43.0,9218,Relaxing,Europe,2024-08-27,289
user_02229,,12546,Balanced,Europe,2025-01-01,568
user_02230,39.0,9023,Balanced,America,2024-10-30,368
user_02231,43.0,14781,Relaxing,Asia,2024-06-15,562
user_02232,71.0,15263,Relaxing,America,2025-07-07,560
user_02233,31.0,5009,Balanced,Europe,2024-10-27,376
user_02234,32.0,6432,Adventurous,America,2024-07-23,391
user_02235,37.0,8792,Relaxing,Asia,2024-07-13,332
user_02236,38.0,4810,Relaxing,Asia,2024-06-19,371
user_02237,39.0,46543,Adventurous,Europe,2025-02-05,217
user_02238,67.0,12702,Balanced,Europe,2024-02-08,450
user_02239,64.0,6344,Relaxing,Asia,2024-09-08,311
user_02240,63.0,11179,Relaxing,Europe,2024-10-09,239
user_02241,,32101,Adventurous,Asia,2024-07-25,301
user_02242,31.0,12372,Relaxing,Europe,2025-05-14,568
user_02243,26.0,14933,Relaxing,Europe,2024-05-22,373
user_02244,23.0,4275,Adventurous,Asia,2024-01-19,513
user_02245,22.0,4516,Adventurous,Europe,2025-07-29,540
user_02246,25.0,12008,Balanced,Asia,2024-01-20,501
user_02247,34.0,8480,Balanced,Europe,2025-03-23,395
user_02248,34.0,6523,Adventurous,Asia,2024-08-13,271
user_02249,53.0,5332,Relaxing,America,2024-04-10,381
user_02250,74.0,17598,Balanced,Asia,2024-10-20,440
user_02251,49.0,17472,,Europe,2025-07-03,488
user_02252,43.0,4295,Adventurous,Europe,2024-03-05,522
user_02253,32.0,13436,Balanced,Asia,2025-05-13,312
user_02254,22.0,8189,Balanced,Asia,2024-03-16,539
user_02255,43.0,5340,Adventurous,Asia,2024-05-04,362
user_02256,35.0,4336,Relaxing,Asia,2024-01-27,238
user_02257,32.0,5867,Balanced,Europe,2024-10-02,434
user_02258,33.0,10914,Balanced,Europe,2025-07-25,270
user_02259,71.0,11638,,Asia,2024-03-23,418
user_02260,26.0,8642,Relaxing,Europe,2025-04-30,204
user_02261,35.0,4144,,Oceania,2025-04-07,440
user_02262,55.0,12352,Relaxing,America,2024-01-06,364
user_02263,,3705,,Asia,2025-01-02,200
user_02264,45.0,13933,,Asia,2025-04-15,580
user_02265,50.0,13699,Relaxing,Europe,2025-03-24,383
user_02266,43.0,9083,,Asia,2025-01-04,590
user_02267,52.0,7560,Relaxing,Asia,2024-12-05,568
user_02268,32.0,13567,Relaxing,Asia,2024-10-04,207
user_02269,48.0,19491,Relaxing,Asia,2024-12-05,307
user_02270,48.0,6281,Relaxing,Europe,2024-03-20,581
user_02271,58.0,9058,Balanced,Europe,2025-08-25,581
user_02272,68.0,15498,Relaxing,Asia,2024-03-07,384
user_02273,56.0,5299,Relaxing,Europe,2024-08-02,483
user_02274,26.0,12902,Relaxing,Europe,2025-02-19,353
user_02275,29.0,8628,Balanced,Europe,2024-05-24,233
user_02276,26.0,6046,Balanced,Oceania,2025-07-05,551
user_02277,25.0,6881,Balanced,Oceania,2024-10-12,221
user_02278,36.0,9474,Relaxing,Europe,2025-07-24,579
user_02279,33.0,5817,Relaxing,America,2025-06-23,347
user_02280,56.0,13948,Balanced,Asia,2024-02-16,597
user_02281,,8592,Balanced,Europe,2024-08-24,350
user_02282,50.0,10789,Balanced,Europe,2024-04-26,266
user_02283,49.0,7177,Relaxing,Europe,2024-05-30,277
user_02284,60.0,14602,Balanced,Asia,2024-03-23,431
user_02285,67.0,17315,Balanced,Asia,2024-02-26,238
user_02286,75.0,13232,Relaxing,Asia,2025-01-19,364
user_02287,41.0,8006,Balanced,Europe,2024-08-07,298
user_02288,,14093,Balanced,Oceania,2024-10-11,328
user_02289,32.0,12727,Balanced,Asia,2025-03-09,218
user_02290,40.0,10835,Relaxing,Oceania,2024-11-15,470
user_02291,31.0,13261,,Asia,2024-08-29,200
user_02292,30.0,17997,Balanced,Oceania,2025-04-09,486
user_02293,64.0,9343,Relaxing,America,2024-07-21,379
user_02294,46.0,8462,Balanced,Asia,2025-07-02,455
user_02295,60.0,16769,Balanced,Asia,2025-03-20,373
user_02296,57.0,12873,Relaxing,Asia,2024-05-14,541
user_02297,68.0,6272,Relaxing,Oceania,2025-07-29,249
user_02298,,10554,Balanced,Europe,2025-06-24,219
user_02299,54.0,6819,Relaxing,Europe,2025-05-01,304
user_02300,72.0,11292,Relaxing,Asia,2025-07-25,389
user_02301,32.0,5852,Balanced,Oceania,2025-04-30,438
user_02302,59.0,9505,Relaxing,Asia,2025-07-19,242
user_02303,34.0,8420,Relaxing,Asia,2025-02-08,204
user_02304,,11640,Balanced,Asia,2025-07-23,447
user_02305,44.0,5936,Balanced,Europe,2025-03-08,265
user_02306,73.0,9984,Balanced,Asia,2025-07-01,595
user_02307,39.0,10890,Relaxing,Europe,2024-09-06,450
user_02308,34.0,13102,Relaxing,Asia,2024-03-20,327
user_02309,38.0,13701,Balanced,Europe,2024-01-15,384
user_02310,31.0,11191,Balanced,Europe,2024-02-09,387
user_02311,32.0,7438,Relaxing,Asia,2024-03-21,382
user_02312,19.0,6544,Balanced,Asia,2025-05-24,270
user_02313,31.0,10357,Relaxing,America,2024-11-02,265
user_02314,47.0,14768,Balanced,Asia,2025-01-31,528
user_02315,25.0,7802,Adventurous,Asia,2024-07-22,449
user_02316,65.0,6602,Balanced,Europe,2024-07-29,354
user_02317,50.0,13459,Balanced,Asia,2025-02-02,278
user_02318,35.0,18129,Balanced,Europe,2025-01-07,218
user_02319,25.0,5783,Relaxing,Asia,2025-01-23,468
user_02320,43.0,5093,Relaxing,Asia,2024-09-14,244
user_02321,30.0,7490,Balanced,America,2024-04-24,461
user_02322,28.0,8532,Relaxing,Asia,2024-11-29,421
user_02323,27.0,9117,Relaxing,Asia,2024-12-14,328
